word,words_total_appear_in_both_group,words_total_appear_in_group_real,percet_strong_word_in_group_real,words_total_appear_in_group_fake,percet_strong_word_in_group_fake
fragilizar,11,10,90.90909091,1,9.090909090909092
franquiar,13,10,76.92307692307693,3,23.076923076923077
frisar,13,10,76.92307692307693,3,23.076923076923077
gatilho,14,10,71.42857142857143,4,28.57142857142857
held,14,10,71.42857142857143,3,21.428571428571427
helder,13,10,76.92307692307693,3,23.076923076923077
impedimento,13,10,76.92307692307693,3,23.076923076923077
imprevisivel,10,10,100,0,0
incluindo,10,10,100,0,0
incompleto,13,10,76.92307692307693,3,23.076923076923077
incorporacao,10,10,100,0,0
indispensavel,12,10,83.33333333333334,2,16.666666666666664
influenciadora,10,10,100,0,0
informado,11,10,90.90909091,1,9.090909090909092
informatico,13,10,76.92307692307693,3,23.076923076923077
inseguranca,13,10,76.92307692307693,3,23.076923076923077
instauracao,10,10,100,0,0
interagir,12,10,83.33333333333334,2,16.666666666666664
israelita,10,10,100,0,0
itaborai,10,10,100,0,0
juliano,13,10,76.92307692307693,3,23.076923076923077
legislatura,11,10,90.90909091,1,9.090909090909092
leniencia,13,10,76.92307692307693,3,23.076923076923077
ludhmila,10,10,100,0,0
macau,12,10,83.33333333333334,2,16.666666666666664
madrid,11,10,90.90909091,1,9.090909090909092
meirel,10,10,100,0,0
microempreendedor,14,10,71.42857142857143,4,28.57142857142857
moor,11,10,90.90909091,1,9.090909090909092
natalia,13,10,76.92307692307693,3,23.076923076923077
neon,13,10,76.92307692307693,0,0
neonat,10,10,100,0,0
nunca,11,10,90.90909091,1,9.090909090909092
oceano,13,10,76.92307692307693,3,23.076923076923077
oito,13,10,76.92307692307693,1,7.6923076923076925
orientaco,10,10,100,0,0
peculato,10,10,100,0,0
peregrino,11,10,90.90909091,1,9.090909090909092
preceito,13,10,76.92307692307693,3,23.076923076923077
procedent,12,10,83.33333333333334,1,8.333333333333332
psdrj,11,10,90.90909091,1,9.090909090909092
psldf,12,10,83.33333333333334,2,16.666666666666664
pujol,14,10,71.42857142857143,4,28.57142857142857
quilombo,14,10,71.42857142857143,2,14.285714285714285
quilombola,12,10,83.33333333333334,2,16.666666666666664
quintasfeira,10,10,100,0,0
reencontrar,10,10,100,0,0
regredir,13,10,76.92307692307693,3,23.076923076923077
regularizacao,11,10,90.90909091,1,9.090909090909092
relevancia,13,10,76.92307692307693,3,23.076923076923077
remarcacao,10,10,100,0,0
responsavei,10,10,100,0,0
retorico,14,10,71.42857142857143,4,28.57142857142857
rubro,12,10,83.33333333333334,1,8.333333333333332
rubronegro,10,10,100,0,0
saber,11,10,90.90909091,1,9.090909090909092
santini,10,10,100,0,0
serrano,12,10,83.33333333333334,2,16.666666666666664
silveira,11,10,90.90909091,1,9.090909090909092
superintendent,14,10,71.42857142857143,1,7.142857142857142
sustentacao,14,10,71.42857142857143,4,28.57142857142857
tavar,13,10,76.92307692307693,3,23.076923076923077
tebet,10,10,100,0,0
tenista,10,10,100,0,0
tentativa,10,10,100,0,0
teresina,10,10,100,0,0
tornandos,11,10,90.90909091,1,9.090909090909092
tradicionalment,13,10,76.92307692307693,3,23.076923076923077
transmissibilidad,12,10,83.33333333333334,2,16.666666666666664
valeria,11,10,90.90909091,1,9.090909090909092
vigencia,11,10,90.90909091,1,9.090909090909092
virtualment,12,10,83.33333333333334,2,16.666666666666664
wanderson,10,10,100,0,0
xingamento,14,10,71.42857142857143,4,28.57142857142857
ygona,10,10,100,0,0
your,12,10,83.33333333333334,1,8.333333333333332
zuckerberg,14,10,71.42857142857143,4,28.57142857142857
adotando,13,11,84.61538461538461,2,15.384615384615385
afetam,14,11,78.57142857142857,3,21.428571428571427
antirretrovir,14,11,78.57142857142857,1,7.142857142857142
antirretrovirai,12,11,91.66666666666666,1,8.333333333333332
aprendizado,14,11,78.57142857142857,3,21.428571428571427
aprovada,11,11,100,0,0
assento,11,11,100,0,0
atipico,15,11,73.33333333333333,4,26.666666666666668
atraco,12,11,91.66666666666666,1,8.333333333333332
atrito,12,11,91.66666666666666,1,8.333333333333332
cartilha,15,11,73.33333333333333,4,26.666666666666668
caua,12,11,91.66666666666666,0,0
cauan,11,11,100,0,0
cautelar,14,11,78.57142857142857,3,21.428571428571427
clareza,11,11,100,0,0
comportar,15,11,73.33333333333333,4,26.666666666666668
confiant,11,11,100,0,0
confuso,13,11,84.61538461538461,2,15.384615384615385
congelamento,12,11,91.66666666666666,1,8.333333333333332
conmebol,12,11,91.66666666666666,1,8.333333333333332
conviccao,13,11,84.61538461538461,2,15.384615384615385
cook,12,11,91.66666666666666,1,8.333333333333332
correcao,14,11,78.57142857142857,3,21.428571428571427
debora,11,11,100,0,0
decisivo,14,11,78.57142857142857,3,21.428571428571427
declaraco,11,11,100,0,0
desaceleracao,13,11,84.61538461538461,2,15.384615384615385
detalhamento,13,11,84.61538461538461,2,15.384615384615385
difamacao,13,11,84.61538461538461,2,15.384615384615385
diretorio,12,11,91.66666666666666,1,8.333333333333332
ecoar,12,11,91.66666666666666,1,8.333333333333332
edmar,12,11,91.66666666666666,1,8.333333333333332
empatia,13,11,84.61538461538461,2,15.384615384615385
encaixar,13,11,84.61538461538461,2,15.384615384615385
enfermaria,14,11,78.57142857142857,3,21.428571428571427
evandro,14,11,78.57142857142857,3,21.428571428571427
frequentador,13,11,84.61538461538461,2,15.384615384615385
funcionalismo,13,11,84.61538461538461,2,15.384615384615385
gravement,12,11,91.66666666666666,1,8.333333333333332
hancock,12,11,91.66666666666666,1,8.333333333333332
heliopoli,11,11,100,0,0
iminencia,13,11,84.61538461538461,2,15.384615384615385
infectado,11,11,100,0,0
interestadu,11,11,100,0,0
intermunicip,12,11,91.66666666666666,1,8.333333333333332
intervalo,13,11,84.61538461538461,2,15.384615384615385
jilmar,12,11,91.66666666666666,1,8.333333333333332
kerkhov,12,11,91.66666666666666,1,8.333333333333332
martha,13,11,84.61538461538461,2,15.384615384615385
maternidad,15,11,73.33333333333333,4,26.666666666666668
mdbpe,12,11,91.66666666666666,1,8.333333333333332
meianoit,11,11,100,0,0
montenegro,13,11,84.61538461538461,2,15.384615384615385
nacionalidad,14,11,78.57142857142857,3,21.428571428571427
netanyahu,15,11,73.33333333333333,4,26.666666666666668
nutricionista,14,11,78.57142857142857,3,21.428571428571427
orcamento,11,11,100,0,0
oxfordastrazeneca,11,11,100,0,0
peixoto,15,11,73.33333333333333,4,26.666666666666668
polarizacao,14,11,78.57142857142857,2,14.285714285714285
populoso,14,11,78.57142857142857,3,21.428571428571427
postergar,13,11,84.61538461538461,2,15.384615384615385
pppr,11,11,100,0,0
precario,15,11,73.33333333333333,4,26.666666666666668
precatorio,13,11,84.61538461538461,2,15.384615384615385
prestador,12,11,91.66666666666666,1,8.333333333333332
raimundo,14,11,78.57142857142857,3,21.428571428571427
recomendaco,12,11,91.66666666666666,1,8.333333333333332
repressao,14,11,78.57142857142857,3,21.428571428571427
requisicao,11,11,100,0,0
restrico,11,11,100,0,0
roteiro,12,11,91.66666666666666,1,8.333333333333332
rotulo,14,11,78.57142857142857,3,21.428571428571427
shenzhen,13,11,84.61538461538461,2,15.384615384615385
sucessivo,14,11,78.57142857142857,3,21.428571428571427
swab,15,11,73.33333333333333,4,26.666666666666668
teleconferencia,11,11,100,0,0
tjr,12,11,91.66666666666666,0,0
tjrj,11,11,100,0,0
voltou,11,11,100,0,0
aconselhamento,12,12,100,0,0
adotaram,17,12,70.58823529411765,5,29.411764705882355
adriano,13,12,92.30769231,1,7.6923076923076925
aprofundar,15,12,80,3,20
bardi,13,12,92.30769231,0,0
belford,15,12,80,3,20
bemsucedido,15,12,80,3,20
braill,12,12,100,0,0
cardapio,13,12,92.30769231,1,7.6923076923076925
carencia,16,12,75,4,25
cofin,13,12,92.30769231,1,7.6923076923076925
coletada,13,12,92.30769231,1,7.6923076923076925
comando,13,12,92.30769231,1,7.6923076923076925
comarcar,12,12,100,0,0
construtor,17,12,70.58823529411765,5,29.411764705882355
contagiar,14,12,85.71428571428571,2,14.285714285714285
controladoriager,14,12,85.71428571428571,2,14.285714285714285
cuidador,15,12,80,1,6.666666666666667
deliberacao,14,12,85.71428571428571,2,14.285714285714285
desprezar,17,12,70.58823529411765,5,29.411764705882355
dilema,12,12,100,0,0
divergir,13,12,92.30769231,1,7.6923076923076925
drastico,17,12,70.58823529411765,5,29.411764705882355
dsei,12,12,100,0,0
elevacao,12,12,100,0,0
emedebista,12,12,100,0,0
empregador,13,12,92.30769231,1,7.6923076923076925
endereco,15,12,80,3,20
esteirar,17,12,70.58823529411765,5,29.411764705882355
etnia,13,12,92.30769231,1,7.6923076923076925
fmi,16,12,75,4,25
garimpeiro,13,12,92.30769231,1,7.6923076923076925
goticula,17,12,70.58823529411765,5,29.411764705882355
ilegalidad,13,12,92.30769231,1,7.6923076923076925
impass,12,12,100,0,0
instrumento,14,12,85.71428571428571,2,14.285714285714285
internado,13,12,92.30769231,1,7.6923076923076925
investigaco,12,12,100,0,0
jurisprudenci,15,12,80,1,6.666666666666667
jurisprudencia,13,12,92.30769231,1,7.6923076923076925
lombardia,12,12,100,0,0
mdbsp,13,12,92.30769231,1,7.6923076923076925
mensagen,13,12,92.30769231,1,7.6923076923076925
modulo,13,12,92.30769231,1,7.6923076923076925
municipai,12,12,100,0,0
nenhuma,12,12,100,0,0
noturna,13,12,92.30769231,1,7.6923076923076925
noturno,12,12,100,0,0
ocorreu,13,12,92.30769231,1,7.6923076923076925
oitiva,12,12,100,0,0
otimismo,14,12,85.71428571428571,2,14.285714285714285
paraguaio,15,12,80,3,20
patricia,15,12,80,3,20
petropoli,12,12,100,0,0
poderao,12,12,100,0,0
pospandemia,14,12,85.71428571428571,2,14.285714285714285
postulant,14,12,85.71428571428571,2,14.285714285714285
potencialment,15,12,80,3,20
preferencialment,13,12,92.30769231,1,7.6923076923076925
presidenteexecutivo,13,12,92.30769231,1,7.6923076923076925
protocolado,16,12,75,1,6.25
raphael,13,12,92.30769231,1,7.6923076923076925
reavaliar,12,12,100,0,0
recolhimento,17,12,70.58823529411765,5,29.411764705882355
recomecar,13,12,92.30769231,1,7.6923076923076925
retroativo,12,12,100,0,0
rezend,15,12,80,3,20
rodrigo,14,12,85.71428571428571,1,7.142857142857142
sabara,12,12,100,0,0
sanchez,13,12,92.30769231,1,7.6923076923076925
segurodesemprego,16,12,75,4,25
separacao,14,12,85.71428571428571,2,14.285714285714285
serum,12,12,100,0,0
spoof,13,12,92.30769231,1,7.6923076923076925
spotifi,12,12,100,0,0
submissao,14,12,85.71428571428571,2,14.285714285714285
subsidio,12,12,100,0,0
terceiro,13,12,92.30769231,1,7.6923076923076925
tombar,17,12,70.58823529411765,5,29.411764705882355
tripartit,12,12,100,0,0
tumor,16,12,75,4,25
uefa,13,12,92.30769231,1,7.6923076923076925
unifesp,15,12,80,3,20
veterano,16,12,75,4,25
vilela,15,12,80,1,6.666666666666667
wanm,12,12,100,0,0
aconteceu,14,13,92.85714285714286,1,7.142857142857142
advertencia,17,13,76.47058823529412,4,23.52941176470588
afetando,14,13,92.85714285714286,1,7.142857142857142
amenizar,18,13,72.22222222222221,5,27.77777777777778
ansioso,18,13,72.22222222222221,5,27.77777777777778
araraquara,17,13,76.47058823529412,4,23.52941176470588
ascensao,14,13,92.85714285714286,1,7.142857142857142
brandao,16,13,81.25,3,18.75
capitai,13,13,100,0,0
caraca,18,13,72.22222222222221,5,27.77777777777778
cgu,15,13,86.66666666666667,2,13.333333333333334
complexidad,14,13,92.85714285714286,1,7.142857142857142
confirmada,13,13,100,0,0
considerado,13,13,100,0,0
decidiu,14,13,92.85714285714286,1,7.142857142857142
defendeu,13,13,100,0,0
desenvolvedor,14,13,92.85714285714286,1,7.142857142857142
desoneracao,15,13,86.66666666666667,2,13.333333333333334
dimensao,18,13,72.22222222222221,5,27.77777777777778
direcionada,18,13,72.22222222222221,5,27.77777777777778
elcio,17,13,76.47058823529412,4,23.52941176470588
emilio,16,13,81.25,3,18.75
enviada,13,13,100,0,0
exceco,13,13,100,0,0
gilson,13,13,100,0,0
girao,13,13,100,0,0
goytacaz,13,13,100,0,0
hectar,17,13,76.47058823529412,4,23.52941176470588
homologar,16,13,81.25,3,18.75
hungria,14,13,92.85714285714286,1,7.142857142857142
implicar,17,13,76.47058823529412,4,23.52941176470588
jereissati,14,13,92.85714285714286,1,7.142857142857142
latir,14,13,92.85714285714286,1,7.142857142857142
marica,17,13,76.47058823529412,4,23.52941176470588
mesma,15,13,86.66666666666667,1,6.666666666666667
messer,13,13,100,0,0
mitigar,14,13,92.85714285714286,1,7.142857142857142
pacaembu,14,13,92.85714285714286,1,7.142857142857142
perito,16,13,81.25,3,18.75
pneumologista,18,13,72.22222222222221,5,27.77777777777778
politizacao,14,13,92.85714285714286,1,7.142857142857142
politizar,16,13,81.25,3,18.75
preveem,13,13,100,0,0
privada,15,13,86.66666666666667,1,6.666666666666667
processu,17,13,76.47058823529412,4,23.52941176470588
psdbsp,15,13,86.66666666666667,2,13.333333333333334
raquel,17,13,76.47058823529412,4,23.52941176470588
relatoria,17,13,76.47058823529412,4,23.52941176470588
residuo,17,13,76.47058823529412,4,23.52941176470588
respaldar,17,13,76.47058823529412,4,23.52941176470588
responsabilizacao,13,13,100,0,0
robusto,18,13,72.22222222222221,5,27.77777777777778
sanitarista,13,13,100,0,0
secretarioger,15,13,86.66666666666667,2,13.333333333333334
simao,17,13,76.47058823529412,4,23.52941176470588
solucionar,15,13,86.66666666666667,2,13.333333333333334
subnotificacao,15,13,86.66666666666667,2,13.333333333333334
subsequent,17,13,76.47058823529412,4,23.52941176470588
tornozeleira,15,13,86.66666666666667,2,13.333333333333334
trf1,13,13,100,0,0
ursula,13,13,100,0,0
vanessa,13,13,100,0,0
vetor,16,13,81.25,3,18.75
viceprefeito,15,13,86.66666666666667,2,13.333333333333334
aguia,17,14,82.35294117647058,1,5.882352941
aguiar,15,14,93.33333333333333,1,6.666666666666667
amazonens,20,14,70,6,30
arabio,20,14,70,6,30
armada,16,14,87.5,1,6.25
balanco,15,14,93.33333333333333,1,6.666666666666667
biodiversidad,18,14,77.77777777777779,4,22.22222222222222
calao,18,14,77.77777777777779,3,16.666666666666664
chinesa,16,14,87.5,1,6.25
colocacao,19,14,73.68421052631578,5,26.31578947368421
compensacao,15,14,93.33333333333333,1,6.666666666666667
competir,20,14,70,6,30
concorrencia,15,14,93.33333333333333,1,6.666666666666667
constantement,18,14,77.77777777777779,4,22.22222222222222
contraprova,16,14,87.5,1,6.25
contraprovar,15,14,93.33333333333333,1,6.666666666666667
deliberar,20,14,70,6,30
discordancia,16,14,87.5,2,12.5
distribuidor,17,14,82.35294117647058,3,17.647058823529413
dpu,16,14,87.5,2,12.5
entretenimento,17,14,82.35294117647058,3,17.647058823529413
escalao,17,14,82.35294117647058,3,17.647058823529413
eustaquio,18,14,77.77777777777779,4,22.22222222222222
exibicao,19,14,73.68421052631578,5,26.31578947368421
gorar,16,14,87.5,1,6.25
habilitar,15,14,93.33333333333333,1,6.666666666666667
individualment,16,14,87.5,2,12.5
infecco,15,14,93.33333333333333,1,6.666666666666667
insatisfacao,17,14,82.35294117647058,3,17.647058823529413
josia,14,14,100,0,0
julio,14,14,100,0,0
lamentacao,20,14,70,5,25
leilao,20,14,70,1,5
lerner,14,14,100,0,0
licenciamento,20,14,70,5,25
lucro,19,14,73.68421052631578,3,15.789473684210526
negacionismo,15,14,93.33333333333333,1,6.666666666666667
parametro,15,14,93.33333333333333,1,6.666666666666667
pediatrico,17,14,82.35294117647058,3,17.647058823529413
penar,15,14,93.33333333333333,1,6.666666666666667
precandidatura,16,14,87.5,2,12.5
previament,17,14,82.35294117647058,3,17.647058823529413
profundo,15,14,93.33333333333333,1,6.666666666666667
recrudesc,16,14,87.5,0,0
recrudescimento,14,14,100,0,0
regulamentacao,19,14,73.68421052631578,5,26.31578947368421
reinfeccao,16,14,87.5,2,12.5
relativa,19,14,73.68421052631578,4,21.052631578947366
relativament,18,14,77.77777777777779,4,22.22222222222222
ruben,16,14,87.5,2,12.5
ruptura,16,14,87.5,2,12.5
simultaneament,16,14,87.5,2,12.5
sobrecarga,16,14,87.5,2,12.5
sorologico,17,14,82.35294117647058,3,17.647058823529413
vedar,18,14,77.77777777777779,4,22.22222222222222
vigorar,15,14,93.33333333333333,1,6.666666666666667
yanomami,14,14,100,0,0
zika,17,14,82.35294117647058,3,17.647058823529413
acolhimento,16,15,93.75,1,6.25
agressivo,19,15,78.94736842105263,4,21.052631578947366
alarmant,18,15,83.33333333333334,3,16.666666666666664
casamento,21,15,71.42857142857143,6,28.57142857142857
cogitar,20,15,75,5,25
condicionar,20,15,75,5,25
contrapartida,18,15,83.33333333333334,3,16.666666666666664
cotidiano,20,15,75,5,25
devastar,20,15,75,5,25
dividendo,15,15,100,0,0
eldorado,16,15,93.75,1,6.25
embat,15,15,100,0,0
entrou,15,15,100,0,0
esfera,21,15,71.42857142857143,6,28.57142857142857
estimulo,16,15,93.75,1,6.25
filipino,21,15,71.42857142857143,6,28.57142857142857
florianopoli,19,15,78.94736842105263,4,21.052631578947366
frango,18,15,83.33333333333334,3,16.666666666666664
friend,17,15,88.23529411764706,1,5.882352941
gestacao,20,15,75,5,25
influent,20,15,75,5,25
instabilidad,20,15,75,5,25
interpretacao,20,15,75,5,25
largar,21,15,71.42857142857143,6,28.57142857142857
melhoria,21,15,71.42857142857143,6,28.57142857142857
metad,15,15,100,0,0
moscar,20,15,75,5,25
oyama,15,15,100,0,0
paciencia,21,15,71.42857142857143,1,4.761904761904762
promotoria,16,15,93.75,1,6.25
prontosocorro,18,15,83.33333333333334,3,16.666666666666664
provenient,19,15,78.94736842105263,4,21.052631578947366
psiquiatro,17,15,88.23529411764706,2,11.76470588235294
reembolsar,17,15,88.23529411764706,2,11.76470588235294
refugiar,19,15,78.94736842105263,4,21.052631578947366
relaco,15,15,100,0,0
remota,17,15,88.23529411764706,0,0
remotament,15,15,100,0,0
repatriar,16,15,93.75,1,6.25
salvam,18,15,83.33333333333334,2,11.11111111111111
salvamento,17,15,88.23529411764706,2,11.76470588235294
suplent,19,15,78.94736842105263,4,21.052631578947366
torneio,15,15,100,0,0
trabalhando,15,15,100,0,0
tricolor,15,15,100,0,0
varejar,15,15,100,0,0
adaptacao,19,16,84.21052631578947,3,15.789473684210526
aldeia,20,16,80,4,20
alivio,18,16,88.88888888888889,2,11.11111111111111
aplicada,16,16,100,0,0
arquivamento,17,16,94.11764705882352,1,5.882352941
atibaia,21,16,76.19047619047619,5,23.809523809523807
bucal,20,16,80,4,20
chamado,16,16,100,0,0
comprometimento,19,16,84.21052631578947,3,15.789473684210526
contradicao,19,16,84.21052631578947,3,15.789473684210526
deixou,17,16,94.11764705882352,1,5.882352941
discriminacao,18,16,88.88888888888889,2,11.11111111111111
dramatico,19,16,84.21052631578947,3,15.789473684210526
eclips,20,16,80,1,5
eclipsar,17,16,94.11764705882352,1,5.882352941
elizabeth,21,16,76.19047619047619,5,23.809523809523807
erundina,16,16,100,0,0
fragilidad,17,16,94.11764705882352,1,5.882352941
gamaleya,17,16,94.11764705882352,1,5.882352941
generalizar,20,16,80,4,20
ibirapuera,16,16,100,0,0
improvavel,19,16,84.21052631578947,3,15.789473684210526
indagar,19,16,84.21052631578947,3,15.789473684210526
instrumentar,18,16,88.88888888888889,2,11.11111111111111
jersey,18,16,88.88888888888889,2,11.11111111111111
localizacao,21,16,76.19047619047619,3,14.285714285714285
luciana,18,16,88.88888888888889,1,5.555555555555555
malafaia,20,16,80,1,5
patricio,20,16,80,4,20
persistir,17,16,94.11764705882352,1,5.882352941
pnad,16,16,100,0,0
porem,18,16,88.88888888888889,1,5.555555555555555
qualquer,16,16,100,0,0
racial,19,16,84.21052631578947,3,15.789473684210526
rastrear,20,16,80,4,20
redeap,18,16,88.88888888888889,2,11.11111111111111
senior,19,16,84.21052631578947,3,15.789473684210526
siqueira,18,16,88.88888888888889,2,11.11111111111111
sorriso,20,16,80,4,20
subsidiario,20,16,80,4,20
tasso,19,16,84.21052631578947,2,10.526315789473683
trevisan,16,16,100,0,0
tributacao,18,16,88.88888888888889,2,11.11111111111111
wassef,20,16,80,3,15
alergico,22,17,77.27272727272727,1,4.545454545454546
apagao,22,17,77.27272727272727,5,22.727272727272727
arruda,20,17,85,3,15
autoritario,18,17,94.44444444444444,1,5.555555555555555
barcelo,22,17,77.27272727272727,3,13.636363636363635
barcelona,20,17,85,3,15
biomanguinho,17,17,100,0,0
carreata,22,17,77.27272727272727,5,22.727272727272727
chagar,24,17,70.83333333333334,7,29.166666666666668
chikungunya,18,17,94.44444444444444,1,5.555555555555555
coligacao,18,17,94.44444444444444,1,5.555555555555555
congressista,22,17,77.27272727272727,5,22.727272727272727
demonstracao,24,17,70.83333333333334,7,29.166666666666668
destinacao,19,17,89.47368421052632,2,10.526315789473683
dossi,19,17,89.47368421052632,1,5.263157894736842
elenco,17,17,100,0,0
enfermidad,19,17,89.47368421052632,2,10.526315789473683
epidemiologia,22,17,77.27272727272727,5,22.727272727272727
giusepp,19,17,89.47368421052632,1,5.263157894736842
impunidad,21,17,80.95238095238095,4,19.047619047619047
irlanda,23,17,73.91304347826086,6,26.08695652173913
leagu,19,17,89.47368421052632,2,10.526315789473683
maioria,18,17,94.44444444444444,1,5.555555555555555
manguinho,18,17,94.44444444444444,1,5.555555555555555
mauro,18,17,94.44444444444444,1,5.555555555555555
mielit,19,17,89.47368421052632,1,5.263157894736842
mois,18,17,94.44444444444444,1,5.555555555555555
negacionista,23,17,73.91304347826086,6,26.08695652173913
observatori,22,17,77.27272727272727,3,13.636363636363635
observatorio,20,17,85,3,15
obtencao,21,17,80.95238095238095,4,19.047619047619047
poliomielit,18,17,94.44444444444444,1,5.555555555555555
poupanca,19,17,89.47368421052632,1,5.263157894736842
premier,18,17,94.44444444444444,1,5.555555555555555
prevalencia,21,17,80.95238095238095,4,19.047619047619047
proximidad,21,17,80.95238095238095,4,19.047619047619047
publicada,19,17,89.47368421052632,1,5.263157894736842
receberam,17,17,100,0,0
recemnascido,20,17,85,3,15
requisitar,19,17,89.47368421052632,2,10.526315789473683
retracao,17,17,100,0,0
roxo,24,17,70.83333333333334,5,20.833333333333336
treinador,23,17,73.91304347826086,5,21.73913043478261
ufm,22,17,77.27272727272727,2,9.090909090909092
ufmg,19,17,89.47368421052632,2,10.526315789473683
aracaju,23,18,78.26086956521739,5,21.73913043478261
atuou,24,18,75,6,25
bezo,18,18,100,0,0
centrooest,19,18,94.73684210526315,1,5.263157894736842
clausula,20,18,90,2,10
consequentement,24,18,75,6,25
deliveri,21,18,85.71428571428571,3,14.285714285714285
documentacao,21,18,85.71428571428571,3,14.285714285714285
doleiro,20,18,90,2,10
estimas,19,18,94.73684210526315,1,5.263157894736842
everaldo,18,18,100,0,0
exoneracao,23,18,78.26086956521739,5,21.73913043478261
expand,19,18,94.73684210526315,0,0
expandir,18,18,100,0,0
geraldo,25,18,72,7,28.000000000000004
getulio,22,18,81.81818181818183,4,18.181818181818183
hercul,19,18,94.73684210526315,1,5.263157894736842
herculano,18,18,100,0,0
indenizacao,22,18,81.81818181818183,4,18.181818181818183
infracao,22,18,81.81818181818183,4,18.181818181818183
mesquita,20,18,90,2,10
otavio,22,18,81.81818181818183,4,18.181818181818183
passou,18,18,100,0,0
ponderar,22,18,81.81818181818183,4,18.181818181818183
principai,18,18,100,0,0
puerpera,18,18,100,0,0
quantitativo,19,18,94.73684210526315,1,5.263157894736842
razoavel,21,18,85.71428571428571,3,14.285714285714285
reaberto,21,18,85.71428571428571,3,14.285714285714285
recarregar,25,18,72,5,20
referindos,23,18,78.26086956521739,5,21.73913043478261
rendimento,20,18,90,2,10
repousar,20,18,90,2,10
segredar,25,18,72,7,28.000000000000004
semanalment,24,18,75,6,25
sobrecarregar,23,18,78.26086956521739,5,21.73913043478261
subordinar,25,18,72,6,24
tratativa,20,18,90,2,10
tripulacao,25,18,72,7,28.000000000000004
zelandia,21,18,85.71428571428571,3,14.285714285714285
academico,27,19,70.37037037037037,8,29.629629629629626
acessorio,20,19,95,1,5
adolfo,20,19,95,1,5
alckmin,25,19,76,6,24
alergia,27,19,70.37037037037037,8,29.629629629629626
alvaro,26,19,73.07692307692307,7,26.923076923076923
aneel,20,19,95,1,5
antidemocratico,20,19,95,1,5
batizada,22,19,86.36363636363636,3,13.636363636363635
belgica,27,19,70.37037037037037,8,29.629629629629626
comeco,20,19,95,1,5
consultoria,26,19,73.07692307692307,7,26.923076923076923
defendido,27,19,70.37037037037037,8,29.629629629629626
delicado,22,19,86.36363636363636,3,13.636363636363635
diplomacia,20,19,95,1,5
dondo,27,19,70.37037037037037,7,25.925925925925924
elaboracao,21,19,90.47619047619048,2,9.523809523809524
especialidad,22,19,86.36363636363636,3,13.636363636363635
eventualment,25,19,76,6,24
expedir,24,19,79.16666666666666,5,20.833333333333336
formalizar,24,19,79.16666666666666,5,20.833333333333336
gradualment,21,19,90.47619047619048,2,9.523809523809524
guardian,21,19,90.47619047619048,2,9.523809523809524
higienizacao,26,19,73.07692307692307,7,26.923076923076923
humanitario,27,19,70.37037037037037,8,29.629629629629626
inadequado,24,19,79.16666666666666,5,20.833333333333336
infancia,27,19,70.37037037037037,8,29.629629629629626
inscrito,23,19,82.60869565,4,17.391304347826086
inspirar,23,19,82.60869565,4,17.391304347826086
kajuru,20,19,95,1,5
normativo,23,19,82.60869565,4,17.391304347826086
noronha,23,19,82.60869565,4,17.391304347826086
obstaculo,20,19,95,1,5
oficializar,23,19,82.60869565,4,17.391304347826086
pediatro,21,19,90.47619047619048,2,9.523809523809524
pontuar,23,19,82.60869565,4,17.391304347826086
precisao,27,19,70.37037037037037,1,3.7037037037037033
princess,19,19,100,0,0
recesso,20,19,95,1,5
redondo,26,19,73.07692307692307,7,26.923076923076923
rejeicao,26,19,73.07692307692307,7,26.923076923076923
retomada,19,19,100,0,0
sorocaba,27,19,70.37037037037037,7,25.925925925925924
suplementar,23,19,82.60869565,4,17.391304347826086
tecnicament,20,19,95,1,5
vinculo,20,19,95,1,5
wizard,19,19,100,0,0
airlin,26,20,76.92307692307693,6,23.076923076923077
alunar,28,20,71.42857142857143,8,28.57142857142857
causada,20,20,100,0,0
concorrent,28,20,71.42857142857143,1,3.571428571428571
condado,24,20,83.33333333333334,4,16.666666666666664
cuomo,24,20,83.33333333333334,4,16.666666666666664
dinamarca,26,20,76.92307692307693,6,23.076923076923077
divulgada,20,20,100,0,0
drivethru,20,20,100,0,0
durament,24,20,83.33333333333334,4,16.666666666666664
estipular,24,20,83.33333333333334,4,16.666666666666664
funai,23,20,86.95652173913044,3,13.043478260869565
intubado,20,20,100,0,0
locai,20,20,100,0,0
maceio,24,20,83.33333333333334,4,16.666666666666664
marilia,25,20,80,5,20
mergulhar,25,20,80,5,20
merkel,27,20,74.07407407407408,7,25.925925925925924
monetario,25,20,80,5,20
otimista,20,20,100,0,0
parcialment,23,20,86.95652173913044,3,13.043478260869565
particularment,27,20,74.07407407407408,7,25.925925925925924
presencialment,21,20,95.23809523809523,1,4.761904761904762
projecao,25,20,80,5,20
prtb,28,20,71.42857142857143,8,28.57142857142857
publicitario,28,20,71.42857142857143,8,28.57142857142857
recear,23,20,86.95652173913044,3,13.043478260869565
recessao,21,20,95.23809523809523,1,4.761904761904762
regimentar,23,20,86.95652173913044,1,4.3478260869565215
regulatoria,22,20,90.90909091,2,9.090909090909092
relaxar,26,20,76.92307692307693,6,23.076923076923077
srag,20,20,100,0,0
trafego,26,20,76.92307692307693,6,23.076923076923077
trajetoria,22,20,90.90909091,2,9.090909090909092
transicao,27,20,74.07407407407408,7,25.925925925925924
transmissivel,24,20,83.33333333333334,4,16.666666666666664
andrea,25,21,84,4,16
