word,words_total_appear_in_both_group,words_total_appear_in_group_real,percet_strong_word_in_group_real,words_total_appear_in_group_fake,percet_strong_word_in_group_fake
joab,1,1,100,0,0
joannin,1,1,100,0,0
jobima,1,1,100,0,0
jobimriogaleao,1,1,100,0,0
joca,1,1,100,0,0
jocelio,1,1,100,0,0
jodi,1,1,100,0,0
joelma,5,5,100,0,0
joenia,1,1,100,0,0
joerg,1,1,100,0,0
joesley,8,7,87.5,1,12.5
jogaria,2,2,100,0,0
johanesburgoshabir,1,1,100,0,0
johannesburgo,1,1,100,0,0
johansson,3,3,100,0,0
johnsondivisao,1,1,100,0,0
johnsonjanssen,1,1,100,0,0
johnsonjohnson,1,1,100,0,0
jointventur,1,1,100,0,0
jojo,1,1,100,0,0
jonnel,1,1,100,0,0
joquei,1,1,100,0,0
jordar,1,1,100,0,0
jordi,3,3,100,0,0
jorg,89,73,82.02247191011236,15,16.853932584269664
jornada,40,36,90,4,10
jornai,5,5,100,0,0
josefa,1,1,100,0,0
joselin,1,1,100,0,0
josephin,1,1,100,0,0
joset,1,1,100,0,0
josia,14,14,100,0,0
josiel,6,6,100,0,0
josimaicon,2,2,100,0,0
jota,2,2,100,0,0
jourdan,2,2,100,0,0
journal,48,37,77.08333333333334,11,22.916666666666664
journey,1,1,100,0,0
jovenso,1,1,100,0,0
jozef,1,1,100,0,0
jsb,1,1,100,0,0
juazeiro,2,2,100,0,0
jubile,1,1,100,0,0
juceg,1,1,100,0,0
jucelino,1,1,100,0,0
jucicleia,2,2,100,0,0
jucileid,3,3,100,0,0
judiciai,2,2,100,0,0
judicializacao,4,4,100,0,0
judicializado,1,1,100,0,0
judicioso,1,1,100,0,0
judo,3,3,100,0,0
judt,1,1,100,0,0
juin,1,1,100,0,0
juizado,3,3,100,0,0
julgada,2,2,100,0,0
julgador,1,1,100,0,0
julgamento,182,147,80.76923076923077,35,19.230769230769234
julgando,1,1,100,0,0
julgou,3,3,100,0,0
julhoagosto,1,1,100,0,0
juliana,1,1,100,0,0
juliano,13,10,76.92307692307693,3,23.076923076923077
julien,1,1,100,0,0
julier,1,1,100,0,0
julio,14,14,100,0,0
jullyen,2,2,100,0,0
jundiaiens,1,1,100,0,0
juneau,1,1,100,0,0
juneja,1,1,100,0,0
juneyao,1,1,100,0,0
jungl,1,1,100,0,0
jungmann,7,7,100,0,0
junina,2,2,100,0,0
junino,1,1,100,0,0
junqueira,1,1,100,0,0
juntada,1,1,100,0,0
juntala,1,1,100,0,0
juntandos,2,2,100,0,0
juntarams,1,1,100,0,0
juntei,1,1,100,0,0
juntou,2,2,100,0,0
jurado,1,1,100,0,0
juramentado,1,1,100,0,0
jurandir,3,3,100,0,0
jurass,5,4,80,1,20
jurer,1,1,100,0,0
jurgen,1,1,100,0,0
juridicoconstitucion,1,1,100,0,0
juridicopolitica,1,1,100,0,0
jurisdicao,5,4,80,1,20
jurisdicion,1,1,100,0,0
jurisprudenci,15,12,80,1,6.666666666666667
jurisprudencia,13,12,92.30769231,1,7.6923076923076925
jurista,32,23,71.875,9,28.125
juro,45,36,80,9,20
jurua,1,1,100,0,0
justicar,771,560,72.63294422827497,211,27.367055771725035
justicia,1,1,100,0,0
justificado,1,1,100,0,0
justificaram,1,1,100,0,0
justificativa,1,1,100,0,0
justificativo,64,49,76.5625,15,23.4375
justifiquem,1,1,100,0,0
jutai,1,1,100,0,0
jutlandia,1,1,100,0,0
juvanet,1,1,100,0,0
k2141b,2,2,100,0,0
kaczuroski,5,5,100,0,0
kahe,1,1,100,0,0
kaiapo,3,3,100,0,0
kairalla,1,1,100,0,0
kaiser,1,1,100,0,0
kajuru,20,19,95,1,5
kalla,1,1,100,0,0
kamaru,1,1,100,0,0
kameyama,1,1,100,0,0
kamili,2,2,100,0,0
kammer,1,1,100,0,0
kampff,1,1,100,0,0
kanda,1,1,100,0,0
kang,1,1,100,0,0
kantar,2,2,100,0,0
karaok,1,1,100,0,0
kardashian,5,5,100,0,0
karen,2,2,100,0,0
karima,1,1,100,0,0
karla,3,3,100,0,0
karli,1,1,100,0,0
karolina,3,3,100,0,0
karolinska,3,3,100,0,0
kaskad,1,1,100,0,0
kassab,4,3,75,1,25
kassio,49,49,100,0,0
kataroa,1,1,100,0,0
katherin,1,1,100,0,0
kathi,1,1,100,0,0
katiarecuperar,1,1,100,0,0
katna,1,1,100,0,0
kato,3,3,100,0,0
katsunobu,2,2,100,0,0
kaxuyana,1,1,100,0,0
kayhil,1,1,100,0,0
kayk,1,1,100,0,0
kayleigh,2,2,100,0,0
kazunobu,1,1,100,0,0
kc390,1,1,100,0,0
kcdc,3,3,100,0,0
keef,1,1,100,0,0
keep,4,4,100,0,0
kefera,1,1,100,0,0
keko,1,1,100,0,0
kelland,1,1,100,0,0
kenji,1,1,100,0,0
kenzo,3,3,100,0,0
keqiang,1,1,100,0,0
kerkhov,12,11,91.66666666666666,1,8.333333333333332
kesecioglu,1,1,100,0,0
kessler,2,2,100,0,0
ketchup,1,1,100,0,0
keti,1,1,100,0,0
keynesiano,1,1,100,0,0
khaena,1,1,100,0,0
khale,2,2,100,0,0
khalil,2,2,100,0,0
khamenei,1,1,100,0,0
khaton,1,1,100,0,0
khoi,1,1,100,0,0
kianouch,1,1,100,0,0
kianuch,1,1,100,0,0
kianush,1,1,100,0,0
kiberlain,1,1,100,0,0
kicaldo,1,1,100,0,0
kicker,1,1,100,0,0
kiefersfelden,1,1,100,0,0
kimeleka,2,2,100,0,0
kimono,2,2,100,0,0
kingston,1,1,100,0,0
kinpara,2,2,100,0,0
kiribati,1,1,100,0,0
kirsch,3,3,100,0,0
kiss,4,4,100,0,0
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1,1,100,0,0
klabin,2,2,100,0,0
klain,1,1,100,0,0
klarna,2,2,100,0,0
klausner,2,2,100,0,0
kleber,2,2,100,0,0
kleverapo,1,1,100,0,0
klock,1,1,100,0,0
kloot,2,2,100,0,0
klopp,1,1,100,0,0
klose,1,1,100,0,0
kloss,1,1,100,0,0
kluge,8,8,100,0,0
klux,1,1,100,0,0
km2,22,22,100,0,0
knick,1,1,100,0,0
knowhow,2,2,100,0,0
knowledg,3,3,100,0,0
kobashi,1,1,100,0,0
kochi,1,1,100,0,0
kogut,2,2,100,0,0
kokama,1,1,100,0,0
koki,1,1,100,0,0
kokun,1,1,100,0,0
kolfag,1,1,100,0,0
komlo,2,2,100,0,0
kompatsch,2,2,100,0,0
kong,61,55,90.16393443,6,9.836065573770492
konrad,1,1,100,0,0
koofr,1,1,100,0,0
kopenawa,1,1,100,0,0
kopenhagen,1,1,100,0,0
kormann,7,7,100,0,0
kornbluh,1,1,100,0,0
kosovo,2,2,100,0,0
koster,1,1,100,0,0
kotatv,1,1,100,0,0
krajewski,1,1,100,0,0
krampkarrenbau,1,1,100,0,0
kratz,1,1,100,0,0
kraus,2,2,100,0,0
kreb,2,2,100,0,0
krech,2,2,100,0,0
kriezi,1,1,100,0,0
krisp,2,2,100,0,0
krummenau,1,1,100,0,0
krylya,1,1,100,0,0
kuanna,1,1,100,0,0
kucharski,1,1,100,0,0
kudrow,1,1,100,0,0
kuikuro,3,3,100,0,0
kukina,2,2,100,0,0
kungflu,1,1,100,0,0
kunz,1,1,100,0,0
kurkova,1,1,100,0,0
kuroki,1,1,100,0,0
kurzarbeit,1,1,100,0,0
kuster,5,4,80,1,20
kutcher,1,1,100,0,0
kuzemko,1,1,100,0,0
kwana,2,2,100,0,0
kwazulunat,1,1,100,0,0
kwh,9,8,88.88888888888889,1,11.11111111111111
kwoizalla,1,1,100,0,0
kwokyung,1,1,100,0,0
kyi,3,3,100,0,0
kyle,1,1,100,0,0
kylian,1,1,100,0,0
kyriakid,3,3,100,0,0
kyriako,1,1,100,0,0
kyunghoon,6,6,100,0,0
kyungwha,1,1,100,0,0
laboratoriai,2,2,100,0,0
laboratorioha,1,1,100,0,0
laboratorioo,1,1,100,0,0
labrador,1,1,100,0,0
lacademi,1,1,100,0,0
lacal,6,6,100,0,0
lacenrj,1,1,100,0,0
lacey,1,1,100,0,0
lactant,5,5,100,0,0
lactato,1,1,100,0,0
lacuna,7,7,100,0,0
ladroagem,1,1,100,0,0
laeso,1,1,100,0,0
lafer,1,1,100,0,0
lafort,1,1,100,0,0
lagom,2,2,100,0,0
laguardia,1,1,100,0,0
lajear,2,2,100,0,0
lalalalalaaaaa,1,1,100,0,0
lamarca,1,1,100,0,0
lambelamb,1,1,100,0,0
lameira,2,2,100,0,0
lamentacao,20,14,70,5,25
lamentamo,1,1,100,0,0
lamentando,1,1,100,0,0
lammen,1,1,100,0,0
lamorges,2,2,100,0,0
lampard,1,1,100,0,0
lancada,2,2,100,0,0
lancamento,57,42,73.68421052631578,15,26.31578947368421
lancast,2,2,100,0,0
lancellotti,3,3,100,0,0
lancelotti,2,2,100,0,0
lancera,1,1,100,0,0
lancetpor,1,1,100,0,0
lanchonet,7,6,85.71428571428571,1,14.285714285714285
lancou,1,1,100,0,0
landim,10,8,80,2,20
landray,1,1,100,0,0
landri,3,3,100,0,0
langon,1,1,100,0,0
lanzini,1,1,100,0,0
lapela,1,1,100,0,0
lapinha,1,1,100,0,0
laranjeira,10,9,90,1,10
largadao,2,2,100,0,0
largar,21,15,71.42857142857143,6,28.57142857142857
larit,1,1,100,0,0
larson,1,1,100,0,0
lasanha,1,1,100,0,0
lasier,3,3,100,0,0
lasso,1,1,100,0,0
latekla,1,1,100,0,0
lateraldireito,1,1,100,0,0
laticinio,2,2,100,0,0
latir,14,13,92.85714285714286,1,7.142857142857142
laudatorio,1,1,100,0,0
laurent,2,2,100,0,0
laurita,1,1,100,0,0
laustral,2,2,100,0,0
laut,1,1,100,0,0
lavabo,1,1,100,0,0
lavagem,71,51,71.83098591549296,19,26.76056338028169
lavajatismo,5,5,100,0,0
lavanda,1,1,100,0,0
lavanderia,1,1,100,0,0
lavaria,1,1,100,0,0
lavign,1,1,100,0,0
lavradio,1,1,100,0,0
lavrador,1,1,100,0,0
lavrar,4,3,75,1,25
lawal,1,1,100,0,0
lawrenc,4,3,75,1,25
laya,1,1,100,0,0
lazio,1,1,100,0,0
lbf,1,1,100,0,0
lcrformula1,1,1,100,0,0
leader,1,1,100,0,0
leagu,19,17,89.47368421052632,2,10.526315789473683
learn,6,5,83.33333333333334,1,16.666666666666664
lebanon,1,1,100,0,0
lebbo,1,1,100,0,0
leeuwenhoek,2,2,100,0,0
legalista,1,1,100,0,0
legault,1,1,100,0,0
legislar,4,4,100,0,0
legislativa,4,3,75,1,25
legislativo,173,146,84.39306358381504,27,15.606936416184972
legislatura,11,10,90.90909091,1,9.090909090909092
legistativo,1,1,100,0,0
leguminoso,1,1,100,0,0
lehart,1,1,100,0,0
lei13979,2,2,100,0,0
leibniz,1,1,100,0,0
leicest,2,2,100,0,0
leigar,2,2,100,0,0
leighton,1,1,100,0,0
leigo,1,1,100,0,0
leilao,20,14,70,1,5
leiria,1,1,100,0,0
lelo,37,30,81.08108108108108,6,16.216216216216218
lembralo,1,1,100,0,0
lembrando,2,2,100,0,0
lembrarm,1,1,100,0,0
lembrou,5,5,100,0,0
lementi,1,1,100,0,0
lemmer,1,1,100,0,0
lencol,4,3,75,1,25
lendea,1,1,100,0,0
leniencia,13,10,76.92307692307693,3,23.076923076923077
lenient,1,1,100,0,0
lenoir,3,3,100,0,0
lentilha,2,2,100,0,0
leonam,1,1,100,0,0
leonel,4,3,75,1,25
leonino,1,1,100,0,0
leonor,1,1,100,0,0
lepchenko,1,1,100,0,0
leproso,1,1,100,0,0
lerner,14,14,100,0,0
lesao,33,24,72.72727272727273,9,27.27272727272727
lesbo,1,1,100,0,0
lesivo,1,1,100,0,0
lesli,1,1,100,0,0
lesoto,1,1,100,0,0
letalidad,36,29,80.55555555555556,7,19.444444444444446
letargiar,1,1,100,0,0
leukocar,2,2,100,0,0
levantado,1,1,100,0,0
levantamento,289,255,88.23529411764706,34,11.76470588235294
levaram,3,3,100,0,0
levaria,1,1,100,0,0
levas,1,1,100,0,0
levedura,1,1,100,0,0
level,1,1,100,0,0
leverg,1,1,100,0,0
leviandad,1,1,100,0,0
leviano,2,2,100,0,0
levou,8,8,100,0,0
lewandoswki,2,2,100,0,0
lewandowski,86,70,81.39534884,16,18.60465116
lexico,1,1,100,0,0
leyen,22,22,100,0,0
lfda,3,3,100,0,0
lgbti,5,4,80,1,20
lgbtqa,1,1,100,0,0
lgpd,4,4,100,0,0
liaon,1,1,100,0,0
liberado,2,2,100,0,0
liberam,1,1,100,0,0
liberava,1,1,100,0,0
liberio,1,1,100,0,0
liberticida,1,1,100,0,0
liberto,1,1,100,0,0
librari,3,3,100,0,0
librevil,1,1,100,0,0
licenciado,2,2,100,0,0
licenciamento,20,14,70,5,25
licenciar,11,9,81.81818181818183,2,18.181818181818183
licitatorio,4,4,100,0,0
liderada,2,2,100,0,0
lideram,1,1,100,0,0
liderar,141,108,76.59574468085107,33,23.404255319148938
liderava,1,1,100,0,0
liderrol,1,1,100,0,0
lidic,1,1,100,0,0
liechtenstein,2,2,100,0,0
liedio,2,2,100,0,0
lift,1,1,100,0,0
ligaanticoronaviru,1,1,100,0,0
ligado,4,4,100,0,0
ligaperugia,1,1,100,0,0
ligaram,1,1,100,0,0
ligeireza,1,1,100,0,0
ligeiro,6,5,83.33333333333334,1,16.666666666666664
liguria,1,1,100,0,0
lijian,3,3,100,0,0
lilli,2,2,100,0,0
limbo,3,3,100,0,0
limitacao,37,32,86.48648648648648,4,10.81081081081081
limitaco,1,1,100,0,0
limitada,2,2,100,0,0
limitador,1,1,100,0,0
limitant,1,1,100,0,0
limoeiro,1,1,100,0,0
limonada,4,4,100,0,0
lindmeier,1,1,100,0,0
lindora,9,9,100,0,0
lindoya,1,1,100,0,0
lindsay,1,1,100,0,0
lindu,3,3,100,0,0
linear,4,3,75,0,0
lineo,1,1,100,0,0
linfocito,5,4,80,1,20
linfoma,4,4,100,0,0
linfonodo,2,2,100,0,0
lingria,3,3,100,0,0
linguistico,1,1,100,0,0
liquidez,3,3,100,0,0
lira,150,142,94.66666666666667,5,3.3333333333333335
lirida,1,1,100,0,0
lisonjeiro,1,1,100,0,0
listara,1,1,100,0,0
listava,1,1,100,0,0
listen,2,2,100,0,0
listo,11,8,72.72727272727273,2,18.181818181818183
listou,10,8,80,2,20
litchi,1,1,100,0,0
literalidad,1,1,100,0,0
lithuanian,1,1,100,0,0
litigiosidad,1,1,100,0,0
littl,5,5,100,0,0
livania,1,1,100,0,0
livanova,1,1,100,0,0
liverpool,9,7,77.77777777777779,2,22.22222222222222
liverson,2,2,100,0,0
livraria,6,6,100,0,0
livrous,1,1,100,0,0
lizzi,2,2,100,0,0
llaurado,1,1,100,0,0
lloyd,1,1,100,0,0
lmte,4,4,100,0,0
lnbio,1,1,100,0,0
lncc,1,1,100,0,0
lnterlago,1,1,100,0,0
locai,20,20,100,0,0
localizacao,21,16,76.19047619047619,3,14.285714285714285
localizada,6,6,100,0,0
localizado,3,3,100,0,0
localizala,2,2,100,0,0
localizasu,5,4,80,0,0
localmentea,1,1,100,0,0
locao,1,1,100,0,0
locavel,1,1,100,0,0
lociai,1,1,100,0,0
locker,1,1,100,0,0
locki,1,1,100,0,0
locklear,1,1,100,0,0
locomocao,9,8,88.88888888888889,1,11.11111111111111
locomotivo,4,3,75,1,25
locomov,6,5,83.33333333333334,1,16.666666666666664
loester,1,1,100,0,0
loggia,1,1,100,0,0
login,1,1,100,0,0
logistico,71,55,77.46478873239437,16,22.535211267605636
logoa,1,1,100,0,0
lohanna,2,2,100,0,0
lombardia,12,12,100,0,0
lombardo,2,2,100,0,0
lombriga,1,1,100,0,0
london,10,7,70,3,30
londres2012,1,1,100,0,0
loneli,1,1,100,0,0
longer,1,1,100,0,0
longest,1,1,100,0,0
longevidad,9,9,100,0,0
longevo,1,1,100,0,0
longinquo,2,2,100,0,0
lontra,1,1,100,0,0
lopezgatel,4,4,100,0,0
lopinavirritonavir,1,1,100,0,0
lordelo,2,2,100,0,0
loreen,1,1,100,0,0
lorenz,30,24,80,4,13.333333333333334
lorenzon,29,24,82.75862068965517,4,13.793103448275861
lorenzoni,28,24,85.71428571428571,4,14.285714285714285
lotado,5,5,100,0,0
lotam,1,1,100,0,0
lotear,1,1,100,0,0
loterica,11,8,72.72727272727273,3,27.27272727272727
lottenberg,5,5,100,0,0
lotufo,4,4,100,0,0
louisa,1,1,100,0,0
louisiana,5,4,80,1,20
loung,1,1,100,0,0
loureiro,4,4,100,0,0
lourencini,1,1,100,0,0
lousa,1,1,100,0,0
louves,1,1,100,0,0
louvr,1,1,100,0,0
lrc,2,2,100,0,0
lshtm,2,2,100,0,0
lsn,4,4,100,0,0
lsvp,1,1,100,0,0
ltmsn,1,1,100,0,0
luara,1,1,100,0,0
lubricidad,1,1,100,0,0
lucarelli,1,1,100,0,0
lucca,1,1,100,0,0
lucena,4,4,100,0,0
luchshikh,1,1,100,0,0
luciana,18,16,88.88888888888889,1,5.555555555555555
lucilen,2,2,100,0,0
lucinha,1,1,100,0,0
lucki,2,2,100,0,0
lucon,1,1,100,0,0
lucro,19,14,73.68421052631578,3,15.789473684210526
ludgero,2,2,100,0,0
ludhmila,10,10,100,0,0
ludhmilla,1,1,100,0,0
ludico,1,1,100,0,0
ludmilla,1,1,100,0,0
ludogoret,3,3,100,0,0
ludovina,1,1,100,0,0
ludwig,1,1,100,0,0
lugano,1,1,100,0,0
lugo,1,1,100,0,0
luisa,4,3,75,1,25
luiziann,1,1,100,0,0
luizinho,3,3,100,0,0
lukashev,1,1,100,0,0
lulaalem,1,1,100,0,0
lulismo,1,1,100,0,0
lumiar,2,2,100,0,0
luminosidad,1,1,100,0,0
lunardelli,1,1,100,0,0
lunatico,4,3,75,1,25
luneta,1,1,100,0,0
lupi,4,3,75,1,25
lusitano,1,1,100,0,0
lusofono,1,1,100,0,0
lustosa,1,1,100,0,0
lutando,1,1,100,0,0
lutava,1,1,100,0,0
luthai,1,1,100,0,0
lutzow,1,1,100,0,0
luxemburgo,6,6,100,0,0
luxemburgu,1,1,100,0,0
luzinet,2,2,100,0,0
lvmh,1,1,100,0,0
lycra,1,1,100,0,0
lyra,1,1,100,0,0
maasstad,1,1,100,0,0
macabra,1,1,100,0,0
macabu,1,1,100,0,0
macacu,1,1,100,0,0
macapaens,1,1,100,0,0
macarronada,2,2,100,0,0
macau,12,10,83.33333333333334,2,16.666666666666664
macaxeira,1,1,100,0,0
macbook,4,4,100,0,0
maccabi,2,2,100,0,0
macedonia,2,2,100,0,0
maceio,24,20,83.33333333333334,4,16.666666666666664
machadar,38,28,73.68421052631578,10,26.31578947368421
machado,4,4,100,0,0
machin,4,3,75,1,25
maciel,2,2,100,0,0
mackenzi,3,3,100,0,0
macpro,1,1,100,0,0
macroeconomica,1,1,100,0,0
macrolideo,2,2,100,0,0
macrorregio,1,1,100,0,0
macuco,1,1,100,0,0
madalena,1,1,100,0,0
madare,3,3,100,0,0
madeiraisland,1,1,100,0,0
madeiramadeira,2,2,100,0,0
madelein,2,2,100,0,0
madhi,1,1,100,0,0
madra,1,1,100,0,0
madrid,11,10,90.90909091,1,9.090909090909092
madrilenha,1,1,100,0,0
madrinha,1,1,100,0,0
madrugada,8,8,100,0,0
maduro,7,6,85.71428571428571,1,14.285714285714285
maga2020,1,1,100,0,0
maggior,5,5,100,0,0
magica,1,1,100,0,0
magistrada,2,2,100,0,0
magistrado,86,74,86.04651162790698,11,12.790697674418606
magmatico,1,1,100,0,0
magnesio,1,1,100,0,0
magnitud,1,1,100,0,0
magosso,1,1,100,0,0
magrini,2,2,100,0,0
magro,4,3,75,1,25
maguito,5,5,100,0,0
mahendru,1,1,100,0,0
mahroug,1,1,100,0,0
maianesta,1,1,100,0,0
maiara,3,3,100,0,0
maierovitch,3,3,100,0,0
mailo,1,1,100,0,0
mainkinzigkrei,1,1,100,0,0
mainwar,1,1,100,0,0
maiolani,1,1,100,0,0
maioria,18,17,94.44444444444444,1,5.555555555555555
maioridad,1,1,100,0,0
maiquetia,1,1,100,0,0
maira,1,1,100,0,0
maisa,5,4,80,1,20
maison,1,1,100,0,0
majella,3,3,100,0,0
majesti,1,1,100,0,0
majoritario,8,6,75,2,25
makassar,1,1,100,0,0
malafaia,20,16,80,1,5
malaga,5,4,80,1,20
malaui,1,1,100,0,0
malcheirosa,1,1,100,0,0
malcher,1,1,100,0,0
maldan,3,3,100,0,0
maldonado,1,1,100,0,0
malestar,10,8,80,2,20
malfeito,1,1,100,0,0
malik,1,1,100,0,0
malini,1,1,100,0,0
mallorca,1,1,100,0,0
mallorquin,2,2,100,0,0
malsucedido,1,1,100,0,0
maltratado,1,1,100,0,0
maluf,5,4,80,1,20
malunguinho,2,2,100,0,0
malvisto,1,1,100,0,0
malwarebyt,1,1,100,0,0
manag,1,1,100,0,0
manalich,1,1,100,0,0
mancar,1,1,100,0,0
manchest,22,21,95.45454545454545,1,4.545454545454546
mandachuva,2,2,100,0,0
mandalo,1,1,100,0,0
mandatario,44,37,84.09090909,7,15.909090909090908
mandatorio,1,1,100,0,0
mandettaem,1,1,100,0,0
mandibula,2,2,100,0,0
manguinho,18,17,94.44444444444444,1,5.555555555555555
manicur,5,5,100,0,0
manifestaco,3,3,100,0,0
manifestada,1,1,100,0,0
manifestament,2,2,100,0,0
manifestando,1,1,100,0,0
manifestaram,1,1,100,0,0
manifestous,1,1,100,0,0
manila,2,2,100,0,0
manley,3,3,100,0,0
mansbach,1,1,100,0,0
mansueto,5,5,100,0,0
manteigaria,1,1,100,0,0
mantems,1,1,100,0,0
mantendos,1,1,100,0,0
mantenedor,2,2,100,0,0
mantenham,4,3,75,1,25
mantenho,1,1,100,0,0
mantera,1,1,100,0,0
manteremo,1,1,100,0,0
manters,1,1,100,0,0
manteves,2,2,100,0,0
mantida,5,5,100,0,0
mantido,73,56,76.71232876712328,17,23.28767123287671
mantilla,1,1,100,0,0
mantinha,1,1,100,0,0
mantovani,2,2,100,0,0
manufatur,6,5,83.33333333333334,1,16.666666666666664
manufatura,5,5,100,0,0
manusear,1,1,100,0,0
manutencao,98,74,75.51020408163265,24,24.489795918367346
maomao,1,1,100,0,0
maopeboca,1,1,100,0,0
maori,1,1,100,0,0
mapeado,1,1,100,0,0
mapearam,2,2,100,0,0
mapeia,1,1,100,0,0
maquiador,1,1,100,0,0
maquiagem,10,8,80,2,20
maquinaria,1,1,100,0,0
maraa,1,1,100,0,0
marajo,8,6,75,2,25
marakata,1,1,100,0,0
maralago,1,1,100,0,0
marambaia,3,3,100,0,0
maratona,5,5,100,0,0
marburi,4,4,100,0,0
marcador,4,3,75,1,25
marcapasso,1,1,100,0,0
marcelinho,6,6,100,0,0
marcelino,2,2,100,0,0
marcella,1,1,100,0,0
marcello,4,3,75,1,25
marchezan,8,6,75,2,25
marcivan,2,2,100,0,0
marcoja,1,1,100,0,0
marconi,4,4,100,0,0
marcou,1,1,100,0,0
marcu,12,9,75,3,25
marech,4,3,75,1,25
maretti,1,1,100,0,0
marfrig,4,4,100,0,0
margear,1,1,100,0,0
margem,74,60,81.08108108108108,14,18.91891891891892
marginalizar,1,1,100,0,0
mariah,1,1,100,0,0
mariangela,5,5,100,0,0
mariani,1,1,100,0,0
marica,17,13,76.47058823529412,4,23.52941176470588
marilda,1,1,100,0,0
marilia,25,20,80,5,20
marinela,1,1,100,0,0
marinhar,51,36,70.58823529411765,15,29.411764705882355
marinheiro,7,7,100,0,0
mariotti,5,5,100,0,0
marittima,1,1,100,0,0
mariuza,2,2,100,0,0
marivaldo,1,1,100,0,0
marketplac,2,2,100,0,0
markl,1,1,100,0,0
markun,3,3,100,0,0
marlova,2,2,100,0,0
marolinha,1,1,100,0,0
maroto,2,2,100,0,0
marquetagem,1,1,100,0,0
marrero,1,1,100,0,0
marriag,1,1,100,0,0
marroco,5,5,100,0,0
marron,1,1,100,0,0
marroquino,3,3,100,0,0
marsali,2,2,100,0,0
marseil,1,1,100,0,0
marshal,4,3,75,1,25
marshamarshanail,1,1,100,0,0
marsilac,1,1,100,0,0
martello,1,1,100,0,0
martha,13,11,84.61538461538461,2,15.384615384615385
martim,78,57,73.07692307692307,21,26.923076923076923
martinsper,1,1,100,0,0
marvel,3,3,100,0,0
maryan,2,2,100,0,0
mascagni,1,1,100,0,0
mascarasalva,1,1,100,0,0
mascotar,3,3,100,0,0
masiglia,1,1,100,0,0
masr,1,1,100,0,0
massachusett,8,6,75,2,25
massad,2,2,100,0,0
massimo,4,4,100,0,0
masterchef,1,1,100,0,0
mastigacao,1,1,100,0,0
mastigar,1,1,100,0,0
masvid,3,3,100,0,0
matamata,2,2,100,0,0
matarazzo,3,3,100,0,0
materialidad,4,4,100,0,0
materiaprima,31,28,90.32258064516128,3,9.677419355
maternidad,15,11,73.33333333333333,4,26.666666666666668
maternoinfantil,2,2,100,0,0
mateu,6,5,83.33333333333334,1,16.666666666666664
matildatel,1,1,100,0,0
matinta,1,1,100,0,0
matou,5,5,100,0,0
matrimoniar,1,1,100,0,0
matrioshka,1,1,100,0,0
matriz,9,8,88.88888888888889,1,11.11111111111111
mattarella,1,1,100,0,0
matthieu,1,1,100,0,0
mattoni,1,1,100,0,0
mattoso,1,1,100,0,0
maturacao,2,2,100,0,0
matutino,3,3,100,0,0
matuzalem,1,1,100,0,0
maua,6,6,100,0,0
maubeug,1,1,100,0,0
mauro,18,17,94.44444444444444,1,5.555555555555555
maurren,1,1,100,0,0
maustrato,4,4,100,0,0
maxima,4,4,100,0,0
maximo,8,6,75,1,12.5
maybritt,1,1,100,0,0
mayott,1,1,100,0,0
mayrlla,1,1,100,0,0
mayweath,1,1,100,0,0
mazzoleni,1,1,100,0,0
mbapp,1,1,100,0,0
mcdaniel,1,1,100,0,0
mcenani,2,2,100,0,0
mckay,1,1,100,0,0
mcmaster,2,2,100,0,0
mcmillan,1,1,100,0,0
mctic,1,1,100,0,0
mdbac,3,3,100,0,0
mdbal,41,38,92.68292683,1,2.4390243902439024
mdbam,1,1,100,0,0
mdbdf,1,1,100,0,0
mdbgo,1,1,100,0,0
mdbma,2,2,100,0,0
mdbmg,2,2,100,0,0
mdbpb,3,3,100,0,0
mdbpe,12,11,91.66666666666666,1,8.333333333333332
mdbpi,1,1,100,0,0
mdbro,2,2,100,0,0
mdbsc,1,1,100,0,0
mdbsp,13,12,92.30769231,1,7.6923076923076925
mdbto,8,8,100,0,0
mdf20,1,1,100,0,0
mdfcann,1,1,100,0,0
mdic,1,1,100,0,0
mdr,6,6,100,0,0
mealsonwheelsamerica,1,1,100,0,0
mechar,4,4,100,0,0
mecklemburgopomerania,1,1,100,0,0
medail,1,1,100,0,0
medalhar,4,3,75,1,25
medalho,1,1,100,0,0
medeiro,34,28,82.35294117647058,6,17.647058823529413
mediacoordenado,1,1,100,0,0
mediador,4,3,75,1,25
mediano,5,5,100,0,0
mediaticopoliticomedical,1,1,100,0,0
medicalxpress,1,1,100,0,0
medicamentoso,4,3,75,1,25
medida,123,121,98.37398374,1,0.8130081300813009
mediev,5,4,80,1,20
medina,5,5,100,0,0
medio616667,1,1,100,0,0
medioenem,1,1,100,0,0
medito,1,1,100,0,0
medoluiz,1,1,100,0,0
medrxiv,5,5,100,0,0
medtron,4,4,100,0,0
meet,6,5,83.33333333333334,1,16.666666666666664
megaconstelaco,1,1,100,0,0
megadespretensioso,1,1,100,0,0
megaempreendimento,1,1,100,0,0
megaevento,1,1,100,0,0
megaferiado,1,1,100,0,0
megafon,1,1,100,0,0
megahertz,1,1,100,0,0
megaiat,1,1,100,0,0
megalopol,1,1,100,0,0
megan,1,1,100,0,0
meghan,3,3,100,0,0
mehri,6,6,100,0,0
meiaatacant,1,1,100,0,0
meiaduzia,1,1,100,0,0
